1	11
1	12
1	14
1	15
1	17
1	21
1	24
1	26
1	29
1	33
1	35
1	36
1	38
1	40
1	42
1	72
1	83
1	102
1	123
1	138
1	152
1	168
1	178
1	182
1	186
1	188
1	203
1	211
1	228
1	242
1	244
1	262
1	318
1	344
1	361
1	367
1	370
1	385
1	390
1	410
1	434
1	460
1	500
1	506
1	542
1	547
1	549
1	561
1	583
1	600
1	670
1	709
1	752
1	786
1	841
1	861
1	898
1	904
1	921
1	979
1	1052
1	1135
1	1159
1	1190
1	1245
1	1255
1	1265
1	1278
1	1283
1	1293
1	1315
1	1418
1	1429
1	1447
1	1512
1	1515
1	1646
1	1662
1	1685
1	1692
1	1769
1	1780
1	1872
1	1913
1	2056
1	2060
1	2108
1	2191
1	2239
1	2266
1	2416
1	2501
1	2561
1	2663
1	2705
1	2733
1	2763
1	2845
1	2874
1	2940
1	2941
1	3016
1	3323
1	3524
1	3592
1	3619
1	3783
1	3816
1	3836
1	3842
1	3938
1	3947
1	4088
1	4381
1	4429
1	4478
1	4485
1	4497
1	4507
1	4561
1	4834
1	4866
1	4965
1	4991
1	5040
1	5046
1	5092
1	5098
1	5105
1	5210
1	5421
1	5472
1	5589
1	5641
1	5669
1	5701
1	5737
1	5780
1	5784
1	5853
1	5861
1	5866
1	5982
1	6036
1	6130
1	6137
1	6335
1	6764
1	6861
1	6974
1	7215
1	7340
1	7364
1	7377
1	7404
1	7487
1	7525
1	7689
1	7728
1	8051
1	8131
1	8185
1	8227
1	8306
1	8411
1	8632
1	8648
1	8652
1	8784
1	8876
1	9028
1	9278
1	9450
1	9452
1	9472
1	9506
1	9610
1	9836
1	9908
1	9936
1	10109
1	10116
1	10221
1	10241
1	10268
1	10308
1	10419
1	10706
1	10844
1	10894
1	11108
1	11222
1	11229
1	11243
1	11284
1	11519
1	11732
1	12069
1	12664
1	12790
1	12792
1	12853
1	13457
1	13581
1	13612
1	13631
1	13945
1	14026
1	14168
1	14194
1	14385
1	14502
1	14535
1	14537
1	14539
1	14549
1	14604
1	14686
1	14809
1	14818
1	15257
1	15319
1	15326
1	15531
1	15901
1	15929
1	15972
1	16010
1	16173
1	16662
1	16702
1	17228
1	17238
1	17276
1	17313
1	17487
1	17505
1	17607
1	17624
1	17643
1	17672
1	17725
1	17760
1	17797
1	17808
1	17835
1	18016
1	18399
1	18450
1	18609
1	18939
1	19222
1	19312
1	19674
1	19703
1	19833
1	20232
1	20275
1	20299
2	11
2	12
2	13
2	14
2	16
2	17
2	18
2	21
2	24
2	29
2	31
2	36
2	45
2	49
2	50
2	58
2	68
2	76
2	80
2	82
2	85
2	105
2	118
2	130
2	131
2	132
2	144
2	147
2	156
2	172
2	179
2	196
2	218
2	223
2	224
2	269
2	297
2	302
2	311
2	324
2	345
2	388
2	406
2	436
2	439
2	448
2	459
2	471
2	480
2	561
2	577
2	608
2	654
2	696
2	730
2	732
2	771
2	803
2	804
2	810
2	811
2	834
2	849
2	868
2	1010
2	1025
2	1035
2	1040
2	1056
2	1081
2	1085
2	1104
2	1125
2	1182
2	1242
2	1275
2	1344
2	1352
2	1396
2	1414
2	1433
2	1479
2	1530
2	1610
2	1632
2	1662
2	1752
2	1803
2	1807
2	1836
2	1886
2	1939
2	1944
2	1973
2	2028
2	2045
2	2087
2	2118
2	2148
2	2264
2	2268
2	2355
2	2358
2	2378
2	2456
2	2481
2	2484
2	2518
2	2568
2	2627
2	2720
2	2737
2	2746
2	2747
2	2805
2	2862
2	2900
2	2938
2	3126
2	3290
2	3297
2	3420
2	3552
2	3582
2	3590
2	3665
2	3731
2	3813
2	4006
2	4116
2	4205
2	4290
2	4339
2	4342
2	4353
2	4373
2	4381
2	4639
2	4704
2	4719
2	4824
2	4879
2	5108
2	5192
2	5310
2	5394
2	5398
2	5425
2	5530
2	5905
2	5988
2	6014
2	6228
2	6302
2	6857
2	6879
2	6906
2	7036
2	7045
2	7102
2	7139
2	7353
2	7467
2	7590
2	7626
2	7661
2	7690
2	7816
2	7821
2	7934
2	7962
2	8147
2	8276
2	8325
2	8627
2	8778
2	8890
2	9108
2	9118
2	9146
2	9154
2	9394
2	9575
2	9627
2	9720
2	9878
2	9903
2	9950
2	10289
2	10465
2	10559
2	10694
2	10728
2	10878
2	11050
2	11206
2	11613
2	11652
2	11674
2	11787
2	11824
2	12035
2	12298
2	12402
2	12507
2	12520
2	12694
2	12761
2	12935
2	13007
2	13067
2	13168
2	13180
2	13233
2	13512
2	13594
2	13666
2	13767
2	13909
2	13997
2	14447
2	14490
2	14846
2	14907
2	15003
2	15126
2	15253
2	15367
2	15445
2	15510
2	15666
2	15723
2	15736
2	15751
2	15841
2	15864
2	15944
2	16035
2	16086
2	16421
2	16423
2	16471
2	16686
2	16948
2	16988
2	17365
2	17899
2	17930
2	17991
2	18019
2	18024
2	18051
2	18286
2	18542
2	18611
2	18628
2	19190
2	19363
2	19730
2	19856
2	20092
2	20193
3	11
3	12
3	13
3	15
3	18
3	19
3	21
3	25
3	28
3	29
3	31
3	32
3	33
3	39
3	40
3	41
3	45
3	48
3	49
3	50
3	51
3	53
3	58
3	59
3	61
3	66
3	69
3	76
3	78
3	79
3	83
3	89
3	96
3	112
3	118
3	119
3	121
3	134
3	137
3	156
3	159
3	160
3	173
3	178
3	196
3	197
3	201
3	206
3	221
3	234
3	244
3	248
3	255
3	270
3	291
3	292
3	296
3	298
3	301
3	311
3	316
3	330
3	336
3	422
3	428
3	429
3	436
3	487
3	504
3	511
3	519
3	526
3	530
3	543
3	552
3	553
3	557
3	563
3	568
3	590
3	591
3	604
3	626
3	635
3	644
3	655
3	660
3	663
3	669
3	678
3	686
3	692
3	695
3	726
3	728
3	743
3	754
3	757
3	788
3	812
3	846
3	857
3	878
3	893
3	903
3	916
3	919
3	942
3	986
3	988
3	989
3	1012
3	1034
3	1035
3	1037
3	1047
3	1053
3	1093
3	1100
3	1116
3	1150
3	1227
3	1231
3	1233
3	1239
3	1258
3	1273
3	1274
3	1308
3	1330
3	1358
3	1389
3	1418
3	1441
3	1505
3	1512
3	1528
3	1550
3	1557
3	1564
3	1583
3	1629
3	1691
3	1706
3	1777
3	1782
3	1802
3	1807
3	1810
3	1816
3	1832
3	1833
3	1843
3	1855
3	1882
3	1911
3	1921
3	1924
3	1932
3	1946
3	1951
3	1953
3	1954
3	1969
3	1973
3	1984
3	1999
3	2019
3	2078
3	2080
3	2086
3	2098
3	2162
3	2175
3	2215
3	2283
3	2323
3	2331
3	2354
3	2389
3	2393
3	2395
3	2405
3	2426
3	2460
3	2495
3	2557
3	2592
3	2624
3	2631
3	2699
3	2701
3	2723
3	2741
3	2750
3	2761
3	2775
3	2788
3	2813
3	2835
3	2838
3	2910
3	2930
3	2933
3	2961
3	3018
3	3038
3	3115
3	3137
3	3157
3	3183
3	3297
3	3319
3	3328
3	3382
3	3406
3	3433
3	3503
3	3511
3	3551
3	3570
3	3577
3	3580
3	3606
3	3676
3	3691
3	3703
3	3735
3	3757
3	3802
3	3812
3	3836
3	3896
3	3901
3	3914
3	3918
3	3935
3	3943
3	3952
3	4014
3	4020
3	4029
3	4101
3	4129
3	4131
3	4151
3	4201
3	4235
3	4241
3	4283
3	4317
3	4321
3	4354
3	4451
3	4459
3	4467
3	4472
3	4477
3	4485
3	4494
3	4518
3	4623
3	4646
3	4684
3	4736
3	4747
3	4814
3	4841
3	4860
3	4883
3	4897
3	4944
3	4954
3	4963
3	5001
3	5021
3	5022
3	5119
3	5143
3	5157
3	5206
3	5312
3	5314
3	5353
3	5371
3	5423
3	5494
3	5501
3	5515
3	5690
3	5750
3	5799
3	5828
3	5839
3	5943
3	5944
3	5954
3	5962
3	5967
3	6006
3	6014
3	6089
3	6143
3	6156
3	6204
3	6240
3	6327
3	6443
3	6453
3	6552
3	6560
3	6634
3	6710
3	6854
3	6858
3	6973
3	6994
3	7018
3	7041
3	7142
3	7153
3	7181
3	7229
3	7279
3	7386
3	7417
3	7505
3	7559
3	7677
3	7683
3	7703
3	7724
3	7839
3	7855
3	7859
3	7867
3	7899
3	7927
3	8001
3	8004
3	8016
3	8054
3	8136
3	8143
3	8290
3	8319
3	8322
3	8367
3	8385
3	8420
3	8466
3	8489
3	8704
3	8706
3	8774
3	8862
3	8930
3	8946
3	8948
3	8969
3	8983
3	8988
3	8990
3	9012
3	9065
3	9125
3	9235
3	9251
3	9281
3	9354
3	9355
3	9424
3	9531
3	9650
3	9709
3	9793
3	9833
3	10036
3	10089
3	10163
3	10220
3	10247
3	10255
3	10381
3	10404
3	10507
3	10556
3	10710
3	10714
3	10721
3	10755
3	10804
3	10834
3	10840
3	10862
3	10885
3	10966
3	10970
3	10990
3	11063
3	11068
3	11073
3	11118
3	11122
3	11127
3	11160
3	11324
3	11328
3	11445
3	11508
3	11631
3	11802
3	11844
3	11930
3	12014
3	12065
3	12211
3	12269
3	12351
3	12545
3	12698
3	12996
3	13094
3	13097
3	13165
3	13197
3	13260
3	13384
3	13392
3	13400
3	13409
3	13414
3	13457
3	13507
3	13531
3	13576
3	13653
3	13678
3	13702
3	13707
3	13848
3	13951
3	14062
3	14127
3	14151
3	14219
3	14306
3	14371
3	14373
3	14391
3	14410
3	14422
3	14570
3	14579
3	14586
3	14605
3	14635
3	14729
3	14852
3	15073
3	15078
3	15126
3	15251
3	15365
3	15367
3	15413
3	15440
3	15485
3	15514
3	15579
3	15768
3	15820
3	16221
3	16471
3	16492
3	16633
3	16708
3	16819
3	16835
3	16967
3	17004
3	17169
3	17190
3	17274
3	17293
3	17323
3	17372
3	17394
3	17475
3	17478
3	17536
3	17543
3	17582
3	17628
3	17644
3	17723
3	17736
3	17887
3	17959
3	18001
3	18176
3	18189
3	18479
3	18561
3	18583
3	18595
3	18608
3	18688
3	18708
3	18709
3	18830
3	18871
3	18892
3	19007
3	19259
3	19336
3	19361
3	19433
3	19574
3	19607
3	19636
3	19677
3	19836
3	19890
3	19978
3	20081
3	20218
3	20240
3	20363
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	19
4	22
4	25
4	26
4	29
4	37
4	38
4	39
4	41
4	47
4	50
4	53
4	56
4	58
4	60
4	64
4	66
4	68
4	70
4	71
4	73
4	74
4	77
4	78
4	81
4	82
4	92
4	98
4	102
4	105
4	107
4	108
4	110
4	111
4	112
4	113
4	122
4	130
4	131
4	144
4	146
4	150
4	152
4	157
4	159
4	165
4	173
4	176
4	182
4	187
4	206
4	212
4	218
4	222
4	232
4	233
4	243
4	255
4	271
4	281
4	288
4	310
4	325
4	333
4	336
4	341
4	347
4	351
4	356
4	398
4	399
4	408
4	411
4	416
4	434
4	438
4	448
4	454
4	457
4	482
4	485
4	513
4	530
4	538
4	543
4	545
4	569
4	570
4	573
4	581
4	592
4	594
4	603
4	621
4	631
4	637
4	651
4	653
4	660
4	664
4	670
4	675
4	685
4	700
4	701
4	712
4	722
4	742
4	769
4	799
4	806
4	818
4	822
4	823
4	832
4	860
4	873
4	895
4	900
4	908
4	928
4	942
4	943
4	945
4	963
4	976
4	1013
4	1014
4	1018
4	1020
4	1050
4	1058
4	1072
4	1079
4	1108
4	1115
4	1119
4	1120
4	1126
4	1157
4	1166
4	1177
4	1206
4	1224
4	1245
4	1273
4	1277
4	1295
4	1300
4	1301
4	1319
4	1327
4	1334
4	1337
4	1359
4	1364
4	1380
4	1394
4	1398
4	1404
4	1409
4	1412
4	1421
4	1429
4	1432
4	1437
4	1442
4	1470
4	1480
4	1533
4	1543
4	1545
4	1546
4	1580
4	1605
4	1607
4	1615
4	1642
4	1643
4	1648
4	1716
4	1781
4	1797
4	1818
4	1842
4	1862
4	1864
4	1865
4	1881
4	1909
4	1914
4	1942
4	1946
4	1971
4	1980
4	1989
4	1995
4	2018
4	2022
4	2033
4	2060
4	2095
4	2098
4	2110
4	2123
4	2146
4	2170
4	2186
4	2250
4	2258
4	2266
4	2299
4	2305
4	2392
4	2394
4	2429
4	2438
4	2454
4	2478
4	2513
4	2539
4	2563
4	2567
4	2579
4	2585
4	2596
4	2605
4	2627
4	2643
4	2683
4	2692
4	2724
4	2778
4	2797
4	2822
4	2836
4	2885
4	2904
4	2908
4	2959
4	2977
4	2991
4	3007
4	3026
4	3081
4	3092
4	3105
4	3123
4	3129
4	3193
4	3211
4	3224
4	3263
4	3280
4	3328
4	3358
4	3364
4	3450
4	3455
4	3475
4	3491
4	3493
4	3528
4	3572
4	3574
4	3646
4	3663
4	3668
4	3680
4	3697
4	3700
4	3705
4	3712
4	3757
4	3765
4	3793
4	3834
4	3855
4	3918
4	3948
4	3956
4	3980
4	3984
4	3999
4	4095
4	4116
4	4245
4	4257
4	4264
4	4320
4	4351
4	4364
4	4394
4	4415
4	4438
4	4521
4	4535
4	4565
4	4569
4	4620
4	4654
4	4668
4	4680
4	4746
4	4793
4	4814
4	4907
4	4936
4	4948
4	4949
4	4975
4	5011
4	5037
4	5137
4	5155
4	5156
4	5177
4	5203
4	5334
4	5350
4	5370
4	5373
4	5386
4	5397
4	5425
4	5485
4	5516
4	5564
4	5572
4	5589
4	5633
4	5660
4	5683
4	5684
4	5708
4	5788
4	5807
4	5818
4	5833
4	5852
4	5865
4	5885
4	5909
4	5928
4	5956
4	5994
4	6005
4	6049
4	6056
4	6074
4	6096
4	6125
4	6139
4	6198
4	6238
4	6295
4	6316
4	6323
4	6376
4	6472
4	6502
4	6565
4	6577
4	6583
4	6585
4	6621
4	6642
4	6732
4	6770
4	6780
4	6910
4	6992
4	7027
4	7048
4	7055
4	7169
4	7208
4	7258
4	7362
4	7502
4	7530
4	7569
4	7608
4	7643
4	7723
4	7772
4	7872
4	7916
4	7942
4	8005
4	8243
4	8280
4	8298
4	8320
4	8372
4	8447
4	8484
4	8500
4	8570
4	8600
4	8629
4	8706
4	8782
4	8815
4	8885
4	8899
4	8940
4	8955
4	8986
4	9020
4	9030
4	9096
4	9167
4	9222
4	9230
4	9234
4	9276
4	9283
4	9328
4	9332
4	9387
4	9417
4	9419
4	9431
4	9432
4	9488
4	9609
4	9653
4	9717
4	9736
4	9864
4	9901
4	9906
4	9934
4	9957
4	9988
4	10050
4	10213
4	10251
4	10279
4	10372
4	10406
4	10535
4	10593
4	10622
4	10627
4	10697
4	10758
4	10839
4	10848
4	11034
4	11120
4	11193
4	11220
4	11243
4	11285
4	11290
4	11300
4	11310
4	11331
4	11353
4	11387
4	11448
4	11462
4	11477
4	11484
4	11497
4	11506
4	11632
4	11647
4	11657
4	11706
4	11782
4	11828
4	11857
4	11941
4	12011
4	12183
4	12214
4	12242
4	12249
4	12252
4	12273
4	12345
4	12371
4	12407
4	12414
4	12453
4	12544
4	12567
4	12570
4	12632
4	12746
4	12777
4	12781
4	12789
4	12843
4	12873
4	12904
4	12967
4	12978
4	12986
4	13036
4	13042
4	13058
4	13120
4	13121
4	13122
4	13126
4	13144
4	13232
4	13234
4	13274
4	13283
4	13308
4	13310
4	13394
4	13456
4	13545
4	13555
4	13596
4	13612
4	13671
4	13798
4	13900
4	13910
4	13970
4	13974
4	14027
4	14050
4	14137
4	14162
4	14181
4	14193
4	14234
4	14349
4	14390
4	14450
4	14466
4	14593
4	14724
4	14909
4	14974
4	15033
4	15126
4	15147
4	15176
4	15193
4	15194
4	15245
4	15259
4	15352
4	15399
4	15425
4	15489
4	15502
4	15587
4	15627
4	15752
4	15757
4	15761
4	15797
4	15815
4	15868
4	15935
4	16010
4	16027
4	16095
4	16109
4	16283
4	16296
4	16305
4	16321
4	16505
4	16531
4	16549
4	16592
4	16612
4	16618
4	16640
4	16705
4	16780
4	16828
4	16854
4	16879
4	16932
4	17026
4	17051
4	17211
4	17227
4	17297
4	17481
4	17485
4	17512
4	17607
4	17619
4	17668
4	17769
4	17825
4	17827
4	17883
4	17903
4	18010
4	18027
4	18054
4	18080
4	18089
4	18111
4	18143
4	18335
4	18392
4	18502
4	18636
4	18721
4	18743
4	18785
4	18893
4	18981
4	19064
4	19118
4	19141
4	19265
4	19317
4	19336
4	19350
4	19359
4	19379
4	19400
4	19574
4	19680
4	19695
4	19788
4	19796
4	20072
